id,nombre,categoria,precio_ars,stock,descripcion,marca,modelo,color,material,peso_gramos,dimensiones,garantia_meses,uso_recomendado,caracteristicas_extra,tags,descripcion_rica,origen,contenido_caja,garantia_detalle
MON0013,Monitor LG 29WP60G UltraWide,monitor,409500,22,"Monitor LG 29WP60G UltraWide, color Negro. IPS Full HD 75Hz. peso 6746g. dimensiones 66.0x43.7x23.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",LG,29WP60G UltraWide,Negro,Plastico y metal,6746,66.0x43.7x23.5 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 29wp60g, 29wp60g ultrawide, 75 hz, 75hz, colores precisos, display, fhd, full hd, gamer, gaming, ips, lg, monitor, panel ips, pantalla, screen, ultrawide","Monitor LG 29WP60G UltraWide, color Negro. IPS Full HD 75Hz. peso 6746g. dimensiones 66.0x43.7x23.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca LG de Corea del Sur. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial LG de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0014,Monitor LG 34WP65C Curvo,monitor,697500,0,"Monitor LG 34WP65C Curvo, color Negro. IPS Full HD 75Hz. peso 5488g. dimensiones 65.5x39.8x23.8 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",LG,34WP65C Curvo,Negro,Plastico y metal,5488,65.5x39.8x23.8 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 34wp65c, 34wp65c curvo, 75 hz, 75hz, colores precisos, curvo, display, fhd, full hd, gamer, gaming, ips, lg, monitor, panel ips, pantalla, screen","Monitor LG 34WP65C Curvo, color Negro. IPS Full HD 75Hz. peso 5488g. dimensiones 65.5x39.8x23.8 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca LG de Corea del Sur. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial LG de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0015,Monitor Samsung Odyssey G9 49,monitor,1954000,21,"Monitor Samsung Odyssey G9 49, color Negro. IPS Full HD 75Hz. peso 3576g. dimensiones 63.7x43.7x20.3 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Samsung,Odyssey G9 49,Negro,Plastico y metal,3576,63.7x43.7x20.3 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, odyssey, odyssey g9 49, panel ips, pantalla, samsung, screen","Monitor Samsung Odyssey G9 49, color Negro. IPS Full HD 75Hz. peso 3576g. dimensiones 63.7x43.7x20.3 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Samsung de Corea del Sur. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Samsung de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0016,Monitor Samsung ViewFinity S6,monitor,534500,19,"Monitor Samsung ViewFinity S6, color Negro. IPS Full HD 75Hz. peso 7403g. dimensiones 59.0x44.4x19.8 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Samsung,ViewFinity S6,Negro,Plastico y metal,7403,59.0x44.4x19.8 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, pantalla, samsung, screen, viewfinity, viewfinity s6","Monitor Samsung ViewFinity S6, color Negro. IPS Full HD 75Hz. peso 7403g. dimensiones 59.0x44.4x19.8 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Samsung de Corea del Sur. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Samsung de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0017,Monitor AOC 24B2XH,monitor,163500,15,"Monitor AOC 24B2XH, color Negro. IPS Full HD 75Hz. peso 7311g. dimensiones 59.7x44.9x20.9 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",AOC,24B2XH,Negro,Plastico y metal,7311,59.7x44.9x20.9 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 24b2xh, 75 hz, 75hz, aoc, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, pantalla, screen","Monitor AOC 24B2XH, color Negro. IPS Full HD 75Hz. peso 7311g. dimensiones 59.7x44.9x20.9 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca AOC de Taiwan. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial AOC de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0018,Monitor Gigabyte G24F 2,monitor,314500,0,"Monitor Gigabyte G24F 2, color Negro. IPS Full HD 75Hz. peso 4590g. dimensiones 60.9x43.3x20.0 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Gigabyte,G24F 2,Negro,Plastico y metal,4590,60.9x43.3x20.0 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, colores precisos, display, fhd, full hd, g24f, g24f 2, gamer, gaming, gigabyte, ips, monitor, panel ips, pantalla, screen","Monitor Gigabyte G24F 2, color Negro. IPS Full HD 75Hz. peso 4590g. dimensiones 60.9x43.3x20.0 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Gigabyte de Taiwan. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Gigabyte de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0019,Monitor Asus TUF VG279Q1A,monitor,363500,22,"Monitor Asus TUF VG279Q1A, color Negro. IPS Full HD 75Hz. peso 6032g. dimensiones 56.8x39.7x21.7 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Asus,TUF VG279Q1A,Negro,Plastico y metal,6032,56.8x39.7x21.7 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, asus, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, pantalla, screen, tuf, tuf vg279q1a, vg279q1a","Monitor Asus TUF VG279Q1A, color Negro. IPS Full HD 75Hz. peso 6032g. dimensiones 56.8x39.7x21.7 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Asus de Taiwan. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Asus de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0020,Monitor Asus ProArt PA248QV,monitor,403000,2,"Monitor Asus ProArt PA248QV, color Negro. IPS Full HD 75Hz. peso 3055g. dimensiones 64.7x40.8x21.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Asus,ProArt PA248QV,Negro,Plastico y metal,3055,64.7x40.8x21.5 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, asus, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, pa248qv, panel ips, pantalla, proart, proart pa248qv, screen","Monitor Asus ProArt PA248QV, color Negro. IPS Full HD 75Hz. peso 3055g. dimensiones 64.7x40.8x21.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Asus de Taiwan. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Asus de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0021,Monitor Philips 271E1,monitor,202500,24,"Monitor Philips 271E1, color Negro. IPS Full HD 75Hz. peso 4588g. dimensiones 56.6x42.0x20.7 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Philips,271E1,Negro,Plastico y metal,4588,56.6x42.0x20.7 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 271e1, 75 hz, 75hz, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, pantalla, philips, screen","Monitor Philips 271E1, color Negro. IPS Full HD 75Hz. peso 4588g. dimensiones 56.6x42.0x20.7 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Philips de Paises Bajos. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Philips de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0022,Monitor MSI G274F,monitor,324500,8,"Monitor MSI G274F, color Negro. IPS Full HD 75Hz. peso 7997g. dimensiones 66.8x38.7x22.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",MSI,G274F,Negro,Plastico y metal,7997,66.8x38.7x22.5 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, colores precisos, display, fhd, full hd, g274f, gamer, gaming, ips, monitor, msi, panel ips, pantalla, screen","Monitor MSI G274F, color Negro. IPS Full HD 75Hz. peso 7997g. dimensiones 66.8x38.7x22.5 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca MSI de Taiwan. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial MSI de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0023,Monitor ViewSonic VA2406,monitor,171500,8,"Monitor ViewSonic VA2406, color Negro. IPS Full HD 75Hz. peso 6223g. dimensiones 67.1x38.3x22.4 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",ViewSonic,VA2406,Negro,Plastico y metal,6223,67.1x38.3x22.4 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, alto contraste, colores precisos, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, panel va, pantalla, screen, va, va2406, viewsonic","Monitor ViewSonic VA2406, color Negro. IPS Full HD 75Hz. peso 6223g. dimensiones 67.1x38.3x22.4 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca ViewSonic de Estados Unidos. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial ViewSonic de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
MON0024,Monitor Dell S2421HN,monitor,270500,1,"Monitor Dell S2421HN, color Negro. IPS Full HD 75Hz. peso 6222g. dimensiones 57.6x38.2x20.1 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Dell,S2421HN,Negro,Plastico y metal,6222,57.6x38.2x20.1 cm,36,Gaming,IPS Full HD 75Hz,"1080p, 1920x1080, 75 hz, 75hz, colores precisos, dell, display, fhd, full hd, gamer, gaming, ips, monitor, panel ips, pantalla, s2421hn, screen","Monitor Dell S2421HN, color Negro. IPS Full HD 75Hz. peso 6222g. dimensiones 57.6x38.2x20.1 cm. Estructura en Plastico y metal. Garantia oficial 36 meses. Recomendado para Gaming.",Marca Dell de Estados Unidos. Fabricado en China.,"Monitor, base ajustable, fuente o cable de poder, cable de video, manual","Garantia oficial Dell de 36 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0001,Auriculares HyperX Cloud II Negro,auriculares,125500,23,"Auriculares HyperX Cloud II, color Negro. con cable. peso 234g. dimensiones 20.9x19.8x9.8 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",HyperX,Cloud II,Negro,Plastico y cuero sintetico,234,20.9x19.8x9.8 cm,12,Gaming,con cable,"audifonos, auriculares, cableado, cascos, cloud, cloud ii, con cable, gamer, gaming, headphones, headset, hyperx, usb","Auriculares HyperX Cloud II, color Negro. con cable. peso 234g. dimensiones 20.9x19.8x9.8 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca HyperX de Estados Unidos. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial HyperX de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0002,Auriculares HyperX Cloud II Blanco,auriculares,125500,7,"Auriculares HyperX Cloud II, color Blanco. con cable. peso 320g. dimensiones 21.7x18.9x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",HyperX,Cloud II,Blanco,Plastico y cuero sintetico,320,21.7x18.9x8.2 cm,12,Gaming,con cable,"audifonos, auriculares, blanco, cableado, cascos, cloud, cloud ii, con cable, gamer, gaming, headphones, headset, hyperx, usb","Auriculares HyperX Cloud II, color Blanco. con cable. peso 320g. dimensiones 21.7x18.9x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca HyperX de Estados Unidos. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial HyperX de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0003,Auriculares HyperX Cloud Stinger 2 Negro,auriculares,70000,12,"Auriculares HyperX Cloud Stinger 2, color Negro. con cable. peso 170g. dimensiones 19.8x16.6x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",HyperX,Cloud Stinger 2,Negro,Plastico y cuero sintetico,170,19.8x16.6x8.2 cm,12,Gaming,con cable,"audifonos, auriculares, cableado, cascos, cloud, cloud stinger 2, con cable, gamer, gaming, headphones, headset, hyperx, stinger, usb","Auriculares HyperX Cloud Stinger 2, color Negro. con cable. peso 170g. dimensiones 19.8x16.6x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca HyperX de Estados Unidos. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial HyperX de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0004,Auriculares HyperX Cloud Stinger 2 Blanco,auriculares,70000,12,"Auriculares HyperX Cloud Stinger 2, color Blanco. con cable. peso 247g. dimensiones 21.5x18.2x9.5 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",HyperX,Cloud Stinger 2,Blanco,Plastico y cuero sintetico,247,21.5x18.2x9.5 cm,12,Gaming,con cable,"audifonos, auriculares, blanco, cableado, cascos, cloud, cloud stinger 2, con cable, gamer, gaming, headphones, headset, hyperx, stinger, usb","Auriculares HyperX Cloud Stinger 2, color Blanco. con cable. peso 247g. dimensiones 21.5x18.2x9.5 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca HyperX de Estados Unidos. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial HyperX de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0005,Auriculares Logitech G Pro X Negro,auriculares,284000,10,"Auriculares Logitech G Pro X, color Negro. con cable. peso 245g. dimensiones 19.7x16.4x9.0 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Logitech,G Pro X,Negro,Plastico y cuero sintetico,245,19.7x16.4x9.0 cm,12,Gaming,con cable,"audifonos, auriculares, cableado, cascos, con cable, g pro x, gamer, gaming, headphones, headset, logitech, pro, usb","Auriculares Logitech G Pro X, color Negro. con cable. peso 245g. dimensiones 19.7x16.4x9.0 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca Logitech de Suiza. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial Logitech de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0006,Auriculares Logitech G Pro X Blanco,auriculares,284000,18,"Auriculares Logitech G Pro X, color Blanco. con cable. peso 157g. dimensiones 18.8x17.5x9.7 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Logitech,G Pro X,Blanco,Plastico y cuero sintetico,157,18.8x17.5x9.7 cm,12,Gaming,con cable,"audifonos, auriculares, blanco, cableado, cascos, con cable, g pro x, gamer, gaming, headphones, headset, logitech, pro, usb","Auriculares Logitech G Pro X, color Blanco. con cable. peso 157g. dimensiones 18.8x17.5x9.7 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca Logitech de Suiza. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial Logitech de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
AUR0007,Auriculares Logitech G435 Negro,auriculares,97000,8,"Auriculares Logitech G435, color Negro. con cable. peso 166g. dimensiones 21.1x16.3x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Logitech,G435,Negro,Plastico y cuero sintetico,166,21.1x16.3x8.2 cm,12,Gaming,con cable,"audifonos, auriculares, cableado, cascos, con cable, g435, gamer, gaming, headphones, headset, logitech, usb","Auriculares Logitech G435, color Negro. con cable. peso 166g. dimensiones 21.1x16.3x8.2 cm. Construccion en Plastico y cuero sintetico. Garantia oficial 12 meses. Ideal para Gaming.",Marca Logitech de Suiza. Fabricado en China.,"Auriculares, cable o receptor segun version, microfono desmontable segun modelo, manual de garantia","Garantia oficial Logitech de 12 meses por defectos de fabricacion, gestionada con el servicio tecnico autorizado en Argentina. No cubre danos por mal uso, golpes ni humedad."
